src,dst,weight,tx_count,is_layering
WALLET_0x000000000185,WALLET_0x000000000470,3313326.8778400715,6,0
WALLET_0x0000000007b9,WALLET_0x0000000006e1,787811.0683270522,15,0
WALLET_0x000000000432,WALLET_0x0000000006e3,1455430.487165746,12,0
WALLET_0x000000000060,WALLET_0x000000000122,747545.0033427094,6,0
WALLET_0x000000000477,WALLET_0x0000000001ef,2218098.857071131,24,0
WALLET_0x00000000056b,WALLET_0x0000000003d9,1611512.7092680638,28,0
WALLET_0x000000000098,WALLET_0x000000000621,281224.1744198703,4,0
WALLET_0x00000000060e,WALLET_0x000000000528,513582.3827408252,3,0
WALLET_0x0000000002fe,WALLET_0x000000000225,563981.7911909085,22,0
WALLET_0x0000000003bc,WALLET_0x000000000354,555585.5402858406,6,0
WALLET_0x0000000006e1,WALLET_0x0000000006d6,206549.4947868909,24,0
WALLET_0x00000000006a,WALLET_0x0000000001b0,733332.569061816,8,0
WALLET_0x00000000048c,WALLET_0x0000000003af,206163.4860477254,5,0
WALLET_0x000000000751,WALLET_0x000000000155,183905.29649376223,17,0
WALLET_0x000000000036,WALLET_0x000000000671,370232.42745850736,4,0
WALLET_0x000000000168,WALLET_0x000000000761,662752.2701708644,4,0
WALLET_0x000000000529,WALLET_0x000000000461,2781511.775991244,12,0
WALLET_0x000000000466,WALLET_0x0000000004d1,1283476.8312384302,20,0
WALLET_0x00000000004f,WALLET_0x0000000004b8,2338900.9008909357,27,0
WALLET_0x00000000048b,WALLET_0x0000000004f0,6318345.147745025,23,0
WALLET_0x000000000177,WALLET_0x00000000010b,183864.27357715892,21,0
WALLET_0x000000000561,WALLET_0x0000000006aa,1285739.7609764785,29,0
WALLET_0x00000000041b,WALLET_0x000000000661,1365227.3497025473,4,0
WALLET_0x0000000002bb,WALLET_0x0000000004eb,649439.0087989556,2,0
WALLET_0x0000000002f2,WALLET_0x000000000572,1688251.3653694384,27,0
WALLET_0x0000000000a2,WALLET_0x0000000004a8,504498.89676148427,15,0
WALLET_0x000000000798,WALLET_0x0000000006d3,1210076.7545267434,18,0
WALLET_0x0000000000a4,WALLET_0x000000000175,52855.30125345566,4,0
WALLET_0x000000000215,WALLET_0x000000000584,443825.10160843853,9,0
WALLET_0x0000000002a5,WALLET_0x000000000708,1280203.4721853733,21,0
WALLET_0x0000000002b1,WALLET_0x0000000005ce,2069099.0648360827,4,0
WALLET_0x000000000127,WALLET_0x000000000316,121632.80035898143,25,0
WALLET_0x0000000002a0,WALLET_0x00000000051f,391322.2160648771,27,0
WALLET_0x000000000000,WALLET_0x00000000045a,89789.5023772311,22,0
WALLET_0x0000000006da,WALLET_0x0000000002dd,247272.32405785786,5,0
WALLET_0x0000000007ba,WALLET_0x00000000002f,710632.9480054969,16,0
WALLET_0x000000000498,WALLET_0x0000000004d4,2091163.847011949,2,0
WALLET_0x000000000308,WALLET_0x0000000004a4,1716251.6266472803,27,0
WALLET_0x0000000001f3,WALLET_0x000000000507,617937.6779892152,21,0
WALLET_0x000000000655,WALLET_0x000000000223,166650.55698459336,30,0
WALLET_0x0000000007bc,WALLET_0x000000000449,358967.54548381787,23,0
WALLET_0x00000000026e,WALLET_0x000000000029,19891147.567106012,13,0
WALLET_0x00000000012b,WALLET_0x00000000046b,54292.16494291407,30,0
WALLET_0x00000000067a,WALLET_0x0000000006ac,72285.86416555579,23,0
WALLET_0x0000000001b6,WALLET_0x0000000003ed,575345.172907577,29,0
WALLET_0x00000000063d,WALLET_0x0000000000a2,1277216.6336758533,26,0
WALLET_0x0000000005d3,WALLET_0x000000000000,1615775.4600964184,8,0
WALLET_0x000000000797,WALLET_0x0000000005a9,681618.0354356071,5,0
WALLET_0x000000000799,WALLET_0x0000000002da,45285.94042580603,12,0
WALLET_0x0000000005cd,WALLET_0x000000000275,318256.4274151007,18,0
WALLET_0x0000000000e7,WALLET_0x000000000171,31300.111469149724,6,0
WALLET_0x0000000000cb,WALLET_0x000000000655,800040.0388613815,13,0
WALLET_0x00000000027a,WALLET_0x0000000002c1,876503.1617326138,2,0
WALLET_0x000000000341,WALLET_0x0000000002e6,366065.3349593488,15,0
WALLET_0x000000000304,WALLET_0x00000000017a,75021.28929711104,10,0
WALLET_0x0000000001f1,WALLET_0x000000000325,129518.38445011106,28,0
WALLET_0x000000000572,WALLET_0x0000000002eb,38762.47625628393,13,0
WALLET_0x00000000041d,WALLET_0x0000000002f8,409567.9352844655,4,0
WALLET_0x000000000690,WALLET_0x000000000025,51256857.98356481,25,0
WALLET_0x000000000231,WALLET_0x0000000003b5,379597.7988064191,18,0
WALLET_0x000000000625,WALLET_0x00000000045e,235580.35068688204,28,0
WALLET_0x000000000079,WALLET_0x00000000006a,612535.9546439096,23,0
WALLET_0x0000000001e2,WALLET_0x0000000005d7,78773.08683392868,30,0
WALLET_0x000000000759,WALLET_0x0000000006ef,82964.03964396367,13,0
WALLET_0x00000000003c,WALLET_0x000000000650,174837.5133370394,11,0
WALLET_0x000000000503,WALLET_0x0000000005d8,1668660.4773632833,29,0
WALLET_0x00000000038f,WALLET_0x00000000040b,729677.7146109843,27,0
WALLET_0x00000000046c,WALLET_0x000000000554,348360.1820178805,22,0
WALLET_0x000000000027,WALLET_0x0000000004b5,1360411.6612747486,20,0
WALLET_0x00000000000d,WALLET_0x0000000000c9,5739761.25869597,19,0
WALLET_0x00000000048b,WALLET_0x00000000048a,1334751.267919708,20,0
WALLET_0x000000000011,WALLET_0x0000000006d1,96094.89233772781,11,0
WALLET_0x00000000034d,WALLET_0x00000000060b,26238.23603585093,16,0
WALLET_0x0000000000e9,WALLET_0x000000000046,32319.949270091143,23,0
WALLET_0x000000000050,WALLET_0x0000000004af,1629098.3098947906,10,0
WALLET_0x0000000005fc,WALLET_0x000000000759,141960.44931134544,24,0
WALLET_0x000000000500,WALLET_0x0000000000e0,1509917.6144574974,30,0
WALLET_0x000000000459,WALLET_0x00000000023e,223647.9668637576,25,0
WALLET_0x000000000432,WALLET_0x00000000038a,791812.5735264157,22,0
WALLET_0x00000000040e,WALLET_0x00000000060a,1266310.3663154286,4,0
WALLET_0x00000000014b,WALLET_0x000000000634,136727.44898954354,26,0
WALLET_0x000000000526,WALLET_0x0000000004a0,1519913.4460647248,8,0
WALLET_0x0000000006b9,WALLET_0x0000000004cb,164456.2767299593,5,0
WALLET_0x000000000052,WALLET_0x000000000416,154351.8452599945,13,0
WALLET_0x000000000061,WALLET_0x0000000000f4,1516084.8978683068,12,0
WALLET_0x000000000330,WALLET_0x000000000622,1141828.347743618,26,0
WALLET_0x0000000003aa,WALLET_0x000000000389,882059.2412571695,26,0
WALLET_0x000000000444,WALLET_0x00000000076b,84612.47635754956,23,0
WALLET_0x0000000002d3,WALLET_0x0000000003a9,248673.20899616258,12,0
WALLET_0x00000000002c,WALLET_0x00000000057b,1243636.6729940579,21,0
WALLET_0x00000000041b,WALLET_0x0000000000a9,13600104.509211214,12,0
WALLET_0x00000000077a,WALLET_0x0000000006a8,6694160.631813087,7,0
WALLET_0x000000000640,WALLET_0x0000000007b2,219280.0714181188,30,0
WALLET_0x000000000222,WALLET_0x0000000000c1,164609.51452815894,28,0
WALLET_0x000000000392,WALLET_0x00000000046e,5926248.485085215,26,0
WALLET_0x0000000003f9,WALLET_0x0000000002ad,1089294.3613833054,13,0
WALLET_0x000000000351,WALLET_0x0000000006ad,219318.3540119784,9,0
WALLET_0x0000000004c6,WALLET_0x000000000724,534999.959512784,20,0
WALLET_0x0000000000bc,WALLET_0x00000000024a,67911.58994752103,23,0
WALLET_0x000000000058,WALLET_0x000000000546,2009676.3311529278,13,0
WALLET_0x000000000334,WALLET_0x0000000004e7,3611980.4283588813,8,0
WALLET_0x000000000554,WALLET_0x0000000000c8,4457588.3892655,27,0
WALLET_0x000000000446,WALLET_0x000000000700,2394606.1183115877,17,0
WALLET_0x00000000005d,WALLET_0x00000000004f,273595.20179818297,8,0
WALLET_0x0000000000b2,WALLET_0x0000000005e6,1691655.1124544712,7,0
WALLET_0x00000000055d,WALLET_0x000000000275,3957432.767032653,30,0
WALLET_0x00000000041b,WALLET_0x0000000002a8,1825994.311350275,24,0
WALLET_0x000000000103,WALLET_0x0000000001bb,1591030.5899317446,5,0
WALLET_0x000000000287,WALLET_0x000000000458,589404.0991810962,23,0
WALLET_0x000000000413,WALLET_0x0000000003f5,113686.82836958472,25,0
WALLET_0x000000000248,WALLET_0x000000000799,7152608.406836638,21,0
WALLET_0x000000000216,WALLET_0x00000000077e,418746.719890409,18,0
WALLET_0x000000000425,WALLET_0x0000000000e3,2734076.4782735175,8,0
WALLET_0x0000000006d0,WALLET_0x0000000001c0,18201400.772626735,2,0
WALLET_0x00000000042c,WALLET_0x0000000003fa,1728280.9820097648,24,0
WALLET_0x000000000495,WALLET_0x0000000001b6,2577567.521372936,30,0
WALLET_0x00000000077e,WALLET_0x000000000466,108725.44888112991,17,0
WALLET_0x0000000005f6,WALLET_0x000000000623,148582.08206664416,17,0
WALLET_0x00000000022a,WALLET_0x0000000006b7,2950428.989088462,6,0
WALLET_0x000000000391,WALLET_0x000000000689,194002.3420909833,20,0
WALLET_0x00000000001c,WALLET_0x0000000001f3,59157.1959418788,28,0
WALLET_0x0000000006fb,WALLET_0x0000000003c5,36637.15438995033,5,0
WALLET_0x000000000473,WALLET_0x00000000064f,319665.75083292514,28,0
WALLET_0x00000000016c,WALLET_0x0000000000ba,313656.31577269355,21,0
WALLET_0x0000000007c8,WALLET_0x00000000060e,1976457.3400480235,27,0
WALLET_0x0000000001ab,WALLET_0x000000000056,100339.33900621675,17,0
WALLET_0x00000000007c,WALLET_0x0000000000c6,3492667.0552866748,13,0
WALLET_0x000000000250,WALLET_0x000000000180,71759.71040689014,2,0
WALLET_0x000000000284,WALLET_0x00000000047d,74686.3723195017,15,0
WALLET_0x000000000502,WALLET_0x00000000022f,544533.789959925,4,0
WALLET_0x000000000103,WALLET_0x000000000000,479121.3296303827,20,0
WALLET_0x000000000315,WALLET_0x0000000001cb,1055470.4616517646,9,0
WALLET_0x00000000031f,WALLET_0x0000000002bb,75850.343133832,26,0
WALLET_0x0000000002f3,WALLET_0x000000000552,751329.1967508688,10,0
WALLET_0x0000000006f7,WALLET_0x0000000004ca,35694.92947851011,21,0
WALLET_0x0000000004f5,WALLET_0x0000000000f0,16436.026904062466,13,0
WALLET_0x0000000003cb,WALLET_0x00000000003a,6865585.47050067,25,0
WALLET_0x0000000006b4,WALLET_0x00000000068c,2126166.715139665,25,0
WALLET_0x00000000006c,WALLET_0x0000000006b9,439943.7670291152,7,0
WALLET_0x000000000413,WALLET_0x0000000003c1,21292.750314520825,13,0
WALLET_0x000000000626,WALLET_0x0000000001c2,222549.46933564678,16,0
WALLET_0x000000000205,WALLET_0x0000000003f7,867289.4653876534,30,0
WALLET_0x000000000364,WALLET_0x000000000649,221829.51039592945,16,0
WALLET_0x0000000006cf,WALLET_0x0000000005e1,4601419.129170264,27,0
WALLET_0x000000000649,WALLET_0x0000000005fe,1136933.9149255054,22,0
WALLET_0x0000000006b1,WALLET_0x0000000004d2,110775.4521152088,17,0
WALLET_0x0000000006b1,WALLET_0x000000000015,40386.87095494833,9,0
WALLET_0x0000000006c5,WALLET_0x000000000750,1642866.3094061476,23,0
WALLET_0x000000000759,WALLET_0x000000000010,1562102.3210152972,8,0
WALLET_0x0000000004ba,WALLET_0x000000000696,1375180.8637969971,12,0
WALLET_0x00000000011c,WALLET_0x000000000692,5542858.494147763,1,0
WALLET_0x000000000617,WALLET_0x000000000337,878968.8173366284,7,0
WALLET_0x0000000007a3,WALLET_0x000000000203,509268.9753941346,8,0
WALLET_0x0000000001b4,WALLET_0x000000000525,1392618.003886082,20,0
WALLET_0x000000000172,WALLET_0x0000000007a0,2819795.290192013,16,0
WALLET_0x000000000198,WALLET_0x00000000032a,1240636.54976001,13,0
WALLET_0x000000000666,WALLET_0x00000000004b,463777.0887212614,16,0
WALLET_0x0000000002ec,WALLET_0x000000000332,1890617.270243095,8,0
WALLET_0x000000000498,WALLET_0x00000000078a,511055.1109078287,30,0
WALLET_0x00000000073f,WALLET_0x00000000019e,212801.7351948623,25,0
WALLET_0x0000000005f2,WALLET_0x00000000001f,530834.0088017418,21,0
WALLET_0x0000000004b9,WALLET_0x0000000000eb,274130.4539127875,21,0
WALLET_0x0000000006b9,WALLET_0x000000000227,388958.4424181269,21,0
WALLET_0x000000000492,WALLET_0x00000000061e,124350.30790726539,4,0
WALLET_0x000000000753,WALLET_0x000000000666,1979834.2162607093,3,0
WALLET_0x000000000486,WALLET_0x00000000055c,609707.0871706896,23,0
WALLET_0x0000000006ff,WALLET_0x0000000003e8,1284385.5332783887,21,0
WALLET_0x00000000061c,WALLET_0x000000000547,912029.6586958024,9,0
WALLET_0x0000000003cc,WALLET_0x0000000006a0,114320.65041165084,23,0
WALLET_0x0000000006f4,WALLET_0x0000000006de,3219599.8518832177,5,0
WALLET_0x000000000214,WALLET_0x0000000003a0,315598.226463448,4,0
WALLET_0x00000000001c,WALLET_0x000000000146,257377.28163159054,18,0
WALLET_0x000000000680,WALLET_0x000000000533,610312.82165472,16,0
WALLET_0x0000000003ae,WALLET_0x0000000000dd,628468.607736789,8,0
WALLET_0x0000000003ce,WALLET_0x00000000070d,21878404.422272973,13,0
WALLET_0x000000000200,WALLET_0x000000000731,1082447.797808646,1,0
WALLET_0x00000000073f,WALLET_0x00000000049b,213556.94609829297,26,0
WALLET_0x00000000005f,WALLET_0x00000000025a,7626090.51151123,2,0
WALLET_0x000000000460,WALLET_0x00000000002d,38358.943884609864,28,0
WALLET_0x000000000225,WALLET_0x00000000062e,214698.0114720733,30,0
WALLET_0x00000000038e,WALLET_0x0000000000be,192238.6357318396,24,0
WALLET_0x0000000004b1,WALLET_0x00000000078d,439581.4715309209,20,0
WALLET_0x000000000334,WALLET_0x0000000001ed,743627.9102631531,18,0
WALLET_0x00000000013a,WALLET_0x0000000001f4,850436.5635538113,13,0
WALLET_0x0000000004c0,WALLET_0x0000000000f5,827184.8428810926,12,0
WALLET_0x00000000059a,WALLET_0x0000000000fa,1138083.6390245035,27,0
WALLET_0x0000000005fe,WALLET_0x0000000006c8,404207.8139230988,27,0
WALLET_0x000000000184,WALLET_0x00000000010b,3061386.778203185,19,0
WALLET_0x000000000078,WALLET_0x0000000003a2,39422.28719102519,24,0
WALLET_0x00000000029e,WALLET_0x00000000040b,9619.438973208702,19,0
WALLET_0x00000000028b,WALLET_0x00000000028f,1343936.793960434,3,0
WALLET_0x0000000001f9,WALLET_0x000000000788,269194.0784121939,8,0
WALLET_0x0000000000a7,WALLET_0x0000000003a3,5815276.991404083,5,0
WALLET_0x00000000075a,WALLET_0x000000000280,2113744.7880409583,29,0
WALLET_0x0000000007c8,WALLET_0x0000000002f1,1070055.588700592,23,0
WALLET_0x0000000003b1,WALLET_0x000000000547,213176.24234555842,17,0
WALLET_0x00000000041b,WALLET_0x0000000004b9,1219262.070889245,6,0
WALLET_0x00000000062f,WALLET_0x00000000058f,244113.12917014386,3,0
WALLET_0x00000000018c,WALLET_0x00000000006f,483815.5055907921,19,0
WALLET_0x000000000778,WALLET_0x000000000123,271186.44776020834,26,0
WALLET_0x00000000011f,WALLET_0x000000000339,652600.6398885624,12,0
WALLET_0x00000000077b,WALLET_0x000000000256,303657.52179707726,12,0
WALLET_0x000000000628,WALLET_0x0000000001ec,1984796.9667246428,8,0
WALLET_0x000000000136,WALLET_0x000000000293,872428.6072031549,22,0
WALLET_0x00000000013f,WALLET_0x0000000002c1,206121.73939282596,26,0
WALLET_0x00000000064f,WALLET_0x0000000002af,226133.01923174632,16,0
WALLET_0x0000000005cd,WALLET_0x000000000677,65838.54407667209,24,0
WALLET_0x000000000447,WALLET_0x0000000003e7,23660.834948380434,26,0
WALLET_0x000000000485,WALLET_0x00000000034c,1792585.2661213416,5,0
WALLET_0x00000000020b,WALLET_0x000000000567,259306.42892337881,22,0
WALLET_0x00000000023e,WALLET_0x00000000031e,71252.71646053277,22,0
WALLET_0x000000000466,WALLET_0x00000000057c,861695.9652999697,4,0
WALLET_0x0000000000df,WALLET_0x00000000011a,149913.34448223602,29,0
WALLET_0x000000000163,WALLET_0x0000000003fb,398732.80170762073,3,0
WALLET_0x000000000441,WALLET_0x0000000000dd,63684.07378726362,20,0
WALLET_0x0000000003a8,WALLET_0x00000000007f,1171296.8447724355,25,0
WALLET_0x000000000654,WALLET_0x0000000005cc,504883.3084343349,5,0
WALLET_0x000000000281,WALLET_0x0000000005e7,936216.8461327335,8,0
WALLET_0x000000000131,WALLET_0x0000000005cc,232929.10427475622,20,0
WALLET_0x0000000006c4,WALLET_0x00000000047f,640939.4257506715,28,0
WALLET_0x000000000581,WALLET_0x00000000043f,49858.686601448855,2,0
WALLET_0x0000000001f6,WALLET_0x000000000608,13413438.883008428,26,0
WALLET_0x0000000006c7,WALLET_0x00000000037e,824168.1185989841,6,0
WALLET_0x0000000007c0,WALLET_0x000000000216,5730081.086817001,28,0
WALLET_0x000000000675,WALLET_0x0000000002a3,296808.86586193874,3,0
WALLET_0x0000000003b8,WALLET_0x000000000080,91601.2387566479,16,0
WALLET_0x000000000459,WALLET_0x0000000003aa,211649.0879037942,27,0
WALLET_0x00000000070d,WALLET_0x0000000002dc,414270.1128532584,15,0
WALLET_0x000000000771,WALLET_0x0000000001c8,371435.7106883554,21,0
WALLET_0x000000000638,WALLET_0x00000000062b,7219840.590195112,15,0
WALLET_0x000000000444,WALLET_0x00000000022c,122566.3121695451,24,0
WALLET_0x000000000431,WALLET_0x000000000132,178588.89497948246,28,0
WALLET_0x000000000055,WALLET_0x000000000248,1289165.9487393347,13,0
WALLET_0x00000000021b,WALLET_0x0000000005c7,40945.761426680634,2,0
WALLET_0x000000000434,WALLET_0x0000000003eb,416333.4607468343,23,0
WALLET_0x0000000006fb,WALLET_0x00000000004c,547206.0218029564,15,0
WALLET_0x0000000003b7,WALLET_0x000000000210,847481.7720815943,29,0
WALLET_0x000000000538,WALLET_0x000000000209,746618.809866174,11,0
WALLET_0x000000000693,WALLET_0x000000000575,8724153.830012241,24,0
WALLET_0x00000000013a,WALLET_0x00000000020c,117342.96005131234,7,0
WALLET_0x000000000551,WALLET_0x0000000006e8,168294.51678801092,20,0
WALLET_0x000000000220,WALLET_0x0000000006c4,1103696.4310642132,9,0
WALLET_0x000000000757,WALLET_0x00000000036f,621303.9215470434,24,0
WALLET_0x000000000161,WALLET_0x000000000053,749260.5812112724,27,0
WALLET_0x0000000005bc,WALLET_0x0000000003df,53759.307872507154,12,0
WALLET_0x0000000002a4,WALLET_0x000000000612,11659337.332119439,1,0
WALLET_0x0000000003a8,WALLET_0x000000000219,870905.8295969658,20,0
WALLET_0x00000000048e,WALLET_0x000000000276,41227.47638518614,26,0
WALLET_0x0000000001fe,WALLET_0x00000000040a,1106771.7667097703,16,0
WALLET_0x0000000001cc,WALLET_0x000000000789,84538.52740505239,21,0
WALLET_0x000000000079,WALLET_0x00000000073c,1782800.8151411652,3,0
WALLET_0x00000000019f,WALLET_0x0000000004ac,61488.69636708071,4,0
WALLET_0x000000000752,WALLET_0x0000000004fd,2000843.0070231487,4,0
WALLET_0x00000000017a,WALLET_0x0000000004c3,70886.13278035792,26,0
WALLET_0x0000000003d1,WALLET_0x0000000006c6,102591.64104763579,21,0
WALLET_0x000000000601,WALLET_0x000000000704,543895.926796288,27,0
WALLET_0x000000000135,WALLET_0x00000000023b,176753.9156267877,18,0
WALLET_0x00000000056b,WALLET_0x0000000003df,192597.71040523154,19,0
WALLET_0x0000000006ec,WALLET_0x000000000057,44589.78442982577,26,0
WALLET_0x000000000404,WALLET_0x0000000002dd,269780.58039652446,6,0
WALLET_0x000000000339,WALLET_0x0000000004a4,1665724.5168226198,25,0
WALLET_0x000000000034,WALLET_0x000000000154,7404189.620699873,25,0
WALLET_0x000000000396,WALLET_0x0000000002e5,1530858.0649119169,27,0
WALLET_0x00000000022a,WALLET_0x000000000149,1235755.961789311,23,0
WALLET_0x000000000452,WALLET_0x0000000004e4,35145.19842283707,25,0
WALLET_0x0000000001e2,WALLET_0x00000000039d,423738.639368531,2,0
WALLET_0x000000000741,WALLET_0x0000000005a0,166470.77495960175,6,0
WALLET_0x0000000003bd,WALLET_0x0000000003d5,45887.81824057103,21,0
WALLET_0x000000000595,WALLET_0x000000000726,65633.31893090121,20,0
WALLET_0x00000000077d,WALLET_0x0000000003f9,1204976.3991847418,6,0
WALLET_0x000000000063,WALLET_0x00000000074e,191757.80219180704,21,0
WALLET_0x000000000588,WALLET_0x0000000005c2,48409.446568771345,18,0
WALLET_0x0000000005c2,WALLET_0x0000000001a7,170339.7300359161,30,0
WALLET_0x0000000003b3,WALLET_0x000000000629,682965.3214855163,18,0
WALLET_0x00000000025d,WALLET_0x00000000004b,160913.64628189086,8,0
WALLET_0x00000000054d,WALLET_0x00000000062a,72031.58893686571,24,0
WALLET_0x00000000039f,WALLET_0x0000000007a1,111267.47737488063,23,0
WALLET_0x000000000791,WALLET_0x0000000007c5,1667257.1628353267,5,0
WALLET_0x0000000005be,WALLET_0x0000000007b5,19598.676299043604,4,0
WALLET_0x000000000350,WALLET_0x000000000396,295953.8282501696,14,0
WALLET_0x000000000264,WALLET_0x000000000169,372232.82105858333,19,0
WALLET_0x000000000292,WALLET_0x0000000001d3,142367.93713815731,3,0
WALLET_0x00000000043e,WALLET_0x00000000020f,105113.10152120933,1,0
WALLET_0x0000000006be,WALLET_0x000000000478,1934082.4584404882,21,0
WALLET_0x00000000054b,WALLET_0x000000000645,1924193.3946538146,24,0
WALLET_0x0000000003cb,WALLET_0x00000000001d,518128.6260145338,13,0
WALLET_0x0000000006bf,WALLET_0x00000000004c,195818.60841490174,15,0
WALLET_0x000000000167,WALLET_0x0000000006af,523835.5943430625,11,0
WALLET_0x000000000703,WALLET_0x000000000767,811447.9257684186,15,0
WALLET_0x0000000002b9,WALLET_0x0000000005cb,374069.04456659156,8,0
WALLET_0x00000000040c,WALLET_0x0000000001d1,844947.6953837791,6,0
WALLET_0x00000000024b,WALLET_0x000000000353,260293.02673784425,30,0
WALLET_0x000000000105,WALLET_0x0000000001a1,3916.8439967812847,28,0
WALLET_0x0000000006ee,WALLET_0x000000000067,330998.85834570316,15,0
WALLET_0x00000000076c,WALLET_0x000000000206,1236015.7411525315,17,0
WALLET_0x000000000706,WALLET_0x0000000006e2,463234.33395132207,6,0
WALLET_0x0000000004dd,WALLET_0x000000000328,740812.6698033883,6,0
WALLET_0x0000000003fc,WALLET_0x0000000000e1,294490.9607331536,21,0
WALLET_0x000000000597,WALLET_0x000000000018,331214.45179028274,11,0
WALLET_0x000000000168,WALLET_0x0000000003fd,571637.0845110354,14,0
WALLET_0x0000000006f0,WALLET_0x00000000077b,8164736.892092228,23,0
WALLET_0x0000000007a9,WALLET_0x0000000003c8,1565041.665745423,3,0
WALLET_0x0000000002c9,WALLET_0x00000000053f,1283321.6370695543,8,0
WALLET_0x00000000024d,WALLET_0x00000000042f,601516.1826006655,11,0
WALLET_0x000000000723,WALLET_0x00000000056d,60019.21178251096,1,0
WALLET_0x0000000005b6,WALLET_0x0000000005f6,2781405.223190509,15,0
WALLET_0x000000000678,WALLET_0x0000000001ac,1725251.4098508651,6,0
WALLET_0x0000000001dc,WALLET_0x000000000171,765962.0213726208,17,0
WALLET_0x0000000002a6,WALLET_0x00000000057b,414252.0791108805,28,0
WALLET_0x0000000000ef,WALLET_0x000000000211,1003369.0868776117,27,0
WALLET_0x000000000695,WALLET_0x00000000061a,312808.5367237338,27,0
WALLET_0x0000000002aa,WALLET_0x0000000004f1,1318385.2406487311,7,0
WALLET_0x00000000013b,WALLET_0x00000000033c,125888.02605111577,9,0
WALLET_0x0000000007b6,WALLET_0x000000000428,25208.126403345985,9,0
WALLET_0x00000000006a,WALLET_0x000000000389,73001.68303110272,13,0
WALLET_0x000000000756,WALLET_0x000000000761,546633.0954861691,2,0
WALLET_0x000000000485,WALLET_0x000000000451,281360.3866811117,8,0
WALLET_0x00000000030e,WALLET_0x0000000004ff,354473.09369651414,2,0
WALLET_0x0000000005eb,WALLET_0x00000000064b,63314.99752183938,10,0
WALLET_0x0000000007b6,WALLET_0x00000000063c,695860.1769839614,2,0
WALLET_0x0000000006fb,WALLET_0x000000000047,93441.96222055168,27,0
WALLET_0x00000000050a,WALLET_0x000000000657,931791.1973022994,1,0
WALLET_0x0000000006c2,WALLET_0x0000000006d0,52989.99049573932,12,0
WALLET_0x0000000003da,WALLET_0x0000000002d2,125730.51009167045,25,0
WALLET_0x0000000002b6,WALLET_0x0000000005f5,102770.27984905611,24,0
WALLET_0x00000000050b,WALLET_0x000000000588,1046221.6539787789,16,0
WALLET_0x0000000000d8,WALLET_0x000000000142,221277.40671319477,27,0
WALLET_0x0000000000a7,WALLET_0x00000000020d,836549.4269464407,3,0
WALLET_0x000000000449,WALLET_0x000000000047,2447640.7959616384,7,0
WALLET_0x000000000737,WALLET_0x00000000064f,6388573.838362277,3,0
WALLET_0x0000000001d9,WALLET_0x00000000014b,625770.2129372476,16,0
WALLET_0x000000000750,WALLET_0x000000000345,84717.85815745013,10,0
WALLET_0x0000000005c4,WALLET_0x0000000007ab,2890219.372925293,30,0
WALLET_0x0000000003d4,WALLET_0x0000000003bf,4269610.47660709,3,0
WALLET_0x0000000007a6,WALLET_0x000000000026,404430.68146291765,12,0
WALLET_0x0000000005c4,WALLET_0x000000000092,3197745.0251357444,20,0
WALLET_0x00000000033f,WALLET_0x00000000044b,729378.245482407,30,0
WALLET_0x000000000046,WALLET_0x0000000002ed,36725.46972769926,13,0
WALLET_0x00000000069b,WALLET_0x000000000322,171698.8594789377,22,0
WALLET_0x00000000062d,WALLET_0x000000000160,207368.35141648146,14,0
WALLET_0x00000000036a,WALLET_0x0000000006dd,256395.43249779785,25,0
WALLET_0x000000000090,WALLET_0x000000000281,109077.50236953005,13,0
WALLET_0x00000000026d,WALLET_0x000000000048,104085.41849713867,7,0
WALLET_0x000000000791,WALLET_0x00000000049e,3331392.571071132,4,0
WALLET_0x000000000275,WALLET_0x0000000007bc,32694.9966692692,28,0
WALLET_0x00000000063b,WALLET_0x000000000390,149336.6838196239,8,0
WALLET_0x000000000114,WALLET_0x000000000762,1123066.5997626,10,0
WALLET_0x000000000162,WALLET_0x000000000638,191717.0228645364,30,0
WALLET_0x000000000392,WALLET_0x000000000482,806539.2474566809,7,0
WALLET_0x0000000002d8,WALLET_0x000000000658,242297.72302660652,10,0
WALLET_0x00000000065e,WALLET_0x000000000313,852691.5376844979,27,0
WALLET_0x00000000006c,WALLET_0x0000000004a1,93252.75684877063,18,0
WALLET_0x000000000516,WALLET_0x00000000044e,27233.376718440228,13,0
WALLET_0x0000000003d5,WALLET_0x00000000076f,242404.1610912574,22,0
WALLET_0x0000000006b6,WALLET_0x00000000072e,30264.63783717004,12,0
WALLET_0x0000000001f3,WALLET_0x0000000006f5,400191.7934899032,6,0
WALLET_0x000000000397,WALLET_0x000000000608,80414.22606607818,17,0
WALLET_0x000000000331,WALLET_0x00000000000c,81875.10249224945,13,0
WALLET_0x000000000316,WALLET_0x0000000007b5,4025045.945141593,23,0
WALLET_0x000000000399,WALLET_0x000000000708,667021.3024184405,5,0
WALLET_0x000000000128,WALLET_0x000000000351,44164.21121229827,15,0
WALLET_0x00000000038a,WALLET_0x000000000698,411489.59753721184,1,0
WALLET_0x0000000007c3,WALLET_0x0000000006c8,357029.04914077726,15,0
WALLET_0x000000000110,WALLET_0x000000000613,19876.59172340949,30,0
WALLET_0x00000000041a,WALLET_0x0000000000a1,745251.9607597583,15,0
WALLET_0x000000000413,WALLET_0x0000000004cb,1847295.3922115804,25,0
WALLET_0x000000000605,WALLET_0x00000000000e,234621.49229594116,17,0
