entity_id,entity_type,country,age_days,kyc_level,txn_count_30d,total_volume_30d,avg_tx_amount,distinct_counterparties_30d,pep_flag,sanction_flag,has_crypto_activity,is_fraud
WALLET_0x00000000052f,wallet,XX,733,0,89,9412548.631945752,105758.97,82,False,False,True,0
WALLET_0x000000000530,wallet,XX,758,0,49,16001340.82624038,326557.98,54,False,False,True,0
WALLET_0x000000000531,wallet,XX,63,0,47,1475009.2999159312,31383.18,30,False,False,True,0
WALLET_0x000000000532,wallet,XX,757,0,20,31816674.05416912,1590833.7,102,False,False,True,0
WALLET_0x000000000533,wallet,XX,1793,0,64,3004578.311061481,46946.54,24,False,False,True,0
WALLET_0x000000000534,wallet,XX,1423,0,86,347573.67280646705,4041.55,12,False,False,True,0
WALLET_0x000000000535,wallet,XX,1361,0,18,19364303.29803065,1075794.63,178,False,False,True,0
WALLET_0x000000000536,wallet,XX,189,0,105,3060082.7230699887,29143.64,116,False,False,True,0
WALLET_0x000000000537,wallet,XX,1643,0,55,3451466.663224655,62753.94,128,False,False,True,0
WALLET_0x000000000538,wallet,XX,213,0,47,2807725.66623744,59738.84,181,False,False,True,1
WALLET_0x000000000539,wallet,XX,1741,0,48,2320364.054680331,48340.92,114,False,False,True,0
WALLET_0x00000000053a,wallet,XX,1708,0,45,1244412.769522905,27653.62,153,False,False,True,0
WALLET_0x00000000053b,wallet,XX,91,0,82,276838.251351396,3376.08,22,False,False,True,0
WALLET_0x00000000053c,wallet,XX,201,0,14,349282.9841878996,24948.78,170,False,False,True,0
WALLET_0x00000000053d,wallet,XX,352,0,88,1112561.605009465,12642.75,106,False,False,True,0
WALLET_0x00000000053e,wallet,XX,1130,0,18,827490.7178587257,45971.71,158,False,False,True,0
WALLET_0x00000000053f,wallet,XX,327,0,73,735622.6127403752,10077.02,186,False,False,True,0
WALLET_0x000000000540,wallet,XX,1,0,63,2055058.8890104,32619.98,107,False,False,True,0
WALLET_0x000000000541,wallet,XX,686,0,12,166526.66436819395,13877.22,70,False,False,True,0
WALLET_0x000000000542,wallet,XX,826,0,34,9369170.557602065,275563.84,14,False,False,True,0
WALLET_0x000000000543,wallet,XX,1752,0,52,91455050.76079734,1758750.98,22,False,False,True,0
WALLET_0x000000000544,wallet,XX,700,0,85,92842495.74988216,1092264.66,139,False,False,True,0
WALLET_0x000000000545,wallet,XX,1698,0,28,20914370.718563225,746941.81,121,False,False,True,0
WALLET_0x000000000546,wallet,XX,1457,0,48,629576.9152427508,13116.19,8,False,False,True,0
WALLET_0x000000000547,wallet,XX,621,0,125,260362.1443643074,2082.9,87,False,True,True,1
WALLET_0x000000000548,wallet,XX,1529,0,98,71807.03944403387,732.72,63,False,False,True,0
WALLET_0x000000000549,wallet,XX,1172,0,12,2454027.205359353,204502.27,84,False,False,True,0
WALLET_0x00000000054a,wallet,XX,1665,0,134,781203.0127601175,5829.87,161,False,False,True,0
WALLET_0x00000000054b,wallet,XX,310,0,104,746514.7020389051,7178.03,124,False,False,True,0
WALLET_0x00000000054c,wallet,XX,1637,0,63,4157737.7268205415,65995.84,180,False,False,True,0
WALLET_0x00000000054d,wallet,XX,1550,0,52,608270.1554486713,11697.5,127,False,False,True,0
WALLET_0x00000000054e,wallet,XX,855,0,51,303878.7906249957,5958.41,13,False,False,True,0
WALLET_0x00000000054f,wallet,XX,1029,0,20,8596420.565723011,429821.03,86,False,False,True,0
WALLET_0x000000000550,wallet,XX,717,0,34,2070005.630643139,60882.52,3,False,False,True,0
WALLET_0x000000000551,wallet,XX,635,0,84,7344102.919819301,87429.8,103,False,False,True,0
WALLET_0x000000000552,wallet,XX,793,0,56,16464792.317122016,294014.15,152,False,False,True,0
WALLET_0x000000000553,wallet,XX,1418,0,78,46579151.80214363,597168.61,129,False,False,True,0
WALLET_0x000000000554,wallet,XX,1493,0,67,4642041.447305209,69284.2,195,False,False,True,1
WALLET_0x000000000555,wallet,XX,1802,0,40,1411919.3463658027,35297.98,28,False,False,True,0
WALLET_0x000000000556,wallet,XX,1592,0,32,1591349.5586240056,49729.67,128,False,False,True,0
WALLET_0x000000000557,wallet,XX,1151,0,25,62211.323065263976,2488.45,143,False,False,True,1
WALLET_0x000000000558,wallet,XX,114,0,41,948437.9154446396,23132.63,95,False,False,True,1
WALLET_0x000000000559,wallet,XX,155,0,15,1583789.709596742,105585.98,146,False,False,True,1
WALLET_0x00000000055a,wallet,XX,677,0,133,6731138.621567205,50610.06,91,False,False,True,0
WALLET_0x00000000055b,wallet,XX,349,0,36,15488207.77205134,430227.99,103,False,False,True,1
WALLET_0x00000000055c,wallet,XX,1742,0,105,10087514.306584544,96071.56,84,False,False,True,0
WALLET_0x00000000055d,wallet,XX,1504,0,62,6711843.488085799,108255.54,75,False,False,True,0
WALLET_0x00000000055e,wallet,XX,572,0,91,2402183.137273989,26397.62,192,False,False,True,0
WALLET_0x00000000055f,wallet,XX,534,0,49,655802.7978803986,13383.73,197,False,False,True,0
WALLET_0x000000000560,wallet,XX,1620,0,87,1416597.8163117885,16282.73,162,False,False,True,0
WALLET_0x000000000561,wallet,XX,1434,0,4,1050548.8396821455,262637.21,89,False,False,True,0
WALLET_0x000000000562,wallet,XX,1678,0,63,1644502.4727115207,26103.21,32,False,False,True,1
WALLET_0x000000000563,wallet,XX,1348,0,40,229907.40600119653,5747.69,107,False,False,True,0
WALLET_0x000000000564,wallet,XX,842,0,21,10060707.140784375,479081.29,131,False,False,True,0
WALLET_0x000000000565,wallet,XX,910,0,82,1349910.629676559,16462.32,12,False,False,True,0
WALLET_0x000000000566,wallet,XX,842,0,72,9383177.047227044,130321.9,186,False,False,True,0
WALLET_0x000000000567,wallet,XX,604,0,45,3221063.8792671207,71579.2,39,False,False,True,0
WALLET_0x000000000568,wallet,XX,912,0,89,2510042.0051501165,28202.72,98,False,False,True,0
WALLET_0x000000000569,wallet,XX,1339,0,67,466626.8407995565,6964.58,3,False,True,True,1
WALLET_0x00000000056a,wallet,XX,543,0,103,3568508.5571924523,34645.71,57,False,False,True,0
WALLET_0x00000000056b,wallet,XX,316,0,29,422681.70817998337,14575.23,172,False,False,True,0
WALLET_0x00000000056c,wallet,XX,1333,0,27,9439504.319449414,349611.27,120,False,False,True,0
WALLET_0x00000000056d,wallet,XX,1400,0,37,136466.13531699852,3688.27,13,False,False,True,0
WALLET_0x00000000056e,wallet,XX,941,0,53,1997851.770159296,37695.32,22,False,False,True,1
WALLET_0x00000000056f,wallet,XX,1013,0,53,9093326.440265091,171572.2,111,False,True,True,1
WALLET_0x000000000570,wallet,XX,1784,0,57,5975253.353681748,104829.01,118,False,False,True,0
WALLET_0x000000000571,wallet,XX,1455,0,67,38466.11483019933,574.12,191,False,False,True,0
WALLET_0x000000000572,wallet,XX,920,0,51,355792.18685209204,6976.32,122,False,False,True,1
WALLET_0x000000000573,wallet,XX,582,0,33,189579.61791802789,5744.84,95,False,False,True,0
WALLET_0x000000000574,wallet,XX,1085,0,197,1139709.9801811888,5785.33,161,False,False,True,0
WALLET_0x000000000575,wallet,XX,1637,0,73,215652.13388535345,2954.14,12,False,False,True,0
WALLET_0x000000000576,wallet,XX,1410,0,140,38282596.966897294,273447.12,24,False,False,True,0
WALLET_0x000000000577,wallet,XX,1695,0,33,330335.5106135332,10010.17,46,False,False,True,0
WALLET_0x000000000578,wallet,XX,1201,0,37,6032582.056188746,163042.76,31,False,False,True,0
WALLET_0x000000000579,wallet,XX,1301,0,89,121624382.12563208,1366566.09,152,False,False,True,1
WALLET_0x00000000057a,wallet,XX,325,0,61,4914832.066932263,80571.02,116,False,False,True,1
WALLET_0x00000000057b,wallet,XX,1275,0,59,5251805.329411013,89013.65,125,False,False,True,0
WALLET_0x00000000057c,wallet,XX,1698,0,88,4037453.758628432,45880.16,119,False,False,True,0
WALLET_0x00000000057d,wallet,XX,1410,0,43,8916665.826986112,207364.32,14,False,False,True,0
WALLET_0x00000000057e,wallet,XX,210,0,24,783131.5646477197,32630.48,44,False,False,True,0
WALLET_0x00000000057f,wallet,XX,1215,0,14,1049971.6329148312,74997.97,150,False,False,True,1
WALLET_0x000000000580,wallet,XX,1410,0,55,1882813.1922203733,34232.97,120,False,False,True,0
WALLET_0x000000000581,wallet,XX,1211,0,38,8451375.334662067,222404.61,189,False,False,True,0
WALLET_0x000000000582,wallet,XX,1105,0,135,3099576.961396722,22959.83,8,False,False,True,0
WALLET_0x000000000583,wallet,XX,339,0,30,8256907.523614117,275230.25,88,False,False,True,0
WALLET_0x000000000584,wallet,XX,125,0,88,43264726.84696144,491644.62,137,False,False,True,0
WALLET_0x000000000585,wallet,XX,30,0,60,897406.8981465121,14956.78,144,False,False,True,1
WALLET_0x000000000586,wallet,XX,1006,0,56,18874853.10464957,337050.95,169,False,False,True,0
WALLET_0x000000000587,wallet,XX,827,0,41,1746741.7221978372,42603.46,167,False,False,True,1
WALLET_0x000000000588,wallet,XX,1339,0,78,2225945.058921484,28537.76,102,False,False,True,1
WALLET_0x000000000589,wallet,XX,464,0,186,12226886.725769494,65735.95,96,False,False,True,0
WALLET_0x00000000058a,wallet,XX,1813,0,155,43554642.74547111,280997.7,160,False,False,True,0
WALLET_0x00000000058b,wallet,XX,898,0,159,10977655.232172782,69041.86,97,False,False,True,1
WALLET_0x00000000058c,wallet,XX,847,0,52,175462846.87921646,3374285.52,39,False,False,True,0
WALLET_0x00000000058d,wallet,XX,1650,0,32,452250.325697196,14132.82,89,False,False,True,0
WALLET_0x00000000058e,wallet,XX,1789,0,24,18101165.512408152,754215.23,192,False,False,True,0
WALLET_0x00000000058f,wallet,XX,112,0,41,964162.7117345316,23516.16,34,False,False,True,0
WALLET_0x000000000590,wallet,XX,1765,0,17,2226164.899467305,130950.88,97,False,False,True,0
WALLET_0x000000000591,wallet,XX,296,0,91,24286934.775622085,266889.39,16,False,False,True,0
WALLET_0x000000000592,wallet,XX,1789,0,39,134560.41445326613,3450.27,71,False,False,True,0
WALLET_0x000000000593,wallet,XX,41,0,94,1055183.8570138807,11225.36,100,False,False,True,0
WALLET_0x000000000594,wallet,XX,900,0,84,3106558.0218939325,36982.83,144,False,False,True,1
WALLET_0x000000000595,wallet,XX,419,0,112,225101.62736031803,2009.84,167,False,False,True,0
WALLET_0x000000000596,wallet,XX,199,0,13,2996057.8457658803,230465.99,138,False,False,True,0
WALLET_0x000000000597,wallet,XX,589,0,62,288332.88832258614,4650.53,31,False,False,True,0
WALLET_0x000000000598,wallet,XX,1311,0,37,983792.0584272108,26588.97,2,False,False,True,0
WALLET_0x000000000599,wallet,XX,600,0,36,39286206.6061418,1091283.52,132,False,False,True,0
WALLET_0x00000000059a,wallet,XX,494,0,82,213049.8607418762,2598.17,183,False,False,True,0
WALLET_0x00000000059b,wallet,XX,474,0,61,893684.1832568541,14650.56,7,False,False,True,0
WALLET_0x00000000059c,wallet,XX,127,0,12,4706924.208802828,392243.68,58,False,False,True,0
WALLET_0x00000000059d,wallet,XX,1332,0,88,2897004.2261937354,32920.5,183,False,False,True,0
WALLET_0x00000000059e,wallet,XX,1248,0,61,8963066.61876143,146935.52,179,False,False,True,0
WALLET_0x00000000059f,wallet,XX,1818,0,72,1964134.8374149797,27279.65,10,False,False,True,0
WALLET_0x0000000005a0,wallet,XX,1739,0,26,200054.75482665657,7694.41,175,False,False,True,0
WALLET_0x0000000005a1,wallet,XX,1632,0,41,132444.77315313392,3230.36,2,False,False,True,0
WALLET_0x0000000005a2,wallet,XX,1251,0,37,2045963.402936688,55296.31,14,False,False,True,0
WALLET_0x0000000005a3,wallet,XX,1532,0,188,120994.52342134425,643.59,142,False,False,True,0
WALLET_0x0000000005a4,wallet,XX,963,0,59,22364183.83931363,379053.96,4,False,True,True,1
WALLET_0x0000000005a5,wallet,XX,1182,0,10,3956700.129129164,395670.01,7,False,False,True,0
WALLET_0x0000000005a6,wallet,XX,539,0,216,150119637.48789236,694998.32,95,False,False,True,0
WALLET_0x0000000005a7,wallet,XX,1405,0,82,317724.9088437908,3874.69,197,False,False,True,0
WALLET_0x0000000005a8,wallet,XX,1629,0,46,187445489.52339125,4074901.95,13,False,False,True,0
WALLET_0x0000000005a9,wallet,XX,1277,0,27,2121398.6388674336,78570.32,140,False,False,True,1
WALLET_0x0000000005aa,wallet,XX,1006,0,83,511034.6466147623,6157.04,85,False,False,True,0
WALLET_0x0000000005ab,wallet,XX,1111,0,28,1934375.1099206023,69084.83,131,False,False,True,0
WALLET_0x0000000005ac,wallet,XX,369,0,86,14379243.737546943,167200.51,125,False,False,True,0
WALLET_0x0000000005ad,wallet,XX,1046,0,44,33383302.33036577,758711.42,43,False,False,True,0
WALLET_0x0000000005ae,wallet,XX,911,0,5,222833609.43723616,44566721.89,42,False,False,True,0
WALLET_0x0000000005af,wallet,XX,27,0,81,913340.6031833352,11275.81,95,False,False,True,0
WALLET_0x0000000005b0,wallet,XX,739,0,25,788926.9443250081,31557.08,19,False,False,True,0
WALLET_0x0000000005b1,wallet,XX,115,0,84,5949536.5042070495,70827.82,30,False,False,True,0
WALLET_0x0000000005b2,wallet,XX,959,0,97,67589323.72758238,696797.15,21,False,False,True,0
WALLET_0x0000000005b3,wallet,XX,1045,0,66,33580835.299892105,508800.53,122,False,False,True,0
WALLET_0x0000000005b4,wallet,XX,708,0,75,200998.61318762696,2679.98,4,False,False,True,0
WALLET_0x0000000005b5,wallet,XX,1773,0,26,857701.2592263854,32988.51,160,False,False,True,1
WALLET_0x0000000005b6,wallet,XX,1087,0,68,526343.2544333055,7740.34,163,False,False,True,1
WALLET_0x0000000005b7,wallet,XX,735,0,83,19642430.184275597,236655.79,192,False,False,True,0
WALLET_0x0000000005b8,wallet,XX,261,0,44,2140634.462494207,48650.78,6,False,False,True,0
WALLET_0x0000000005b9,wallet,XX,7,0,66,38857877.92833419,588755.73,127,False,False,True,0
WALLET_0x0000000005ba,wallet,XX,563,0,81,22250196.03587667,274693.78,189,False,False,True,0
WALLET_0x0000000005bb,wallet,XX,877,0,62,1849953.19943064,29837.95,149,False,False,True,1
WALLET_0x0000000005bc,wallet,XX,443,0,46,6123881.361554693,133127.86,198,False,False,True,0
WALLET_0x0000000005bd,wallet,XX,1280,0,119,11437535.853171166,96113.75,38,False,False,True,0
WALLET_0x0000000005be,wallet,XX,1171,0,33,758661.5494753704,22989.74,150,False,False,True,0
WALLET_0x0000000005bf,wallet,XX,954,0,48,29772897.267779253,620268.69,157,False,False,True,0
WALLET_0x0000000005c0,wallet,XX,309,0,74,2998295.902145397,40517.51,173,False,False,True,0
WALLET_0x0000000005c1,wallet,XX,1235,0,67,5712656.297614782,85263.53,13,False,False,True,0
WALLET_0x0000000005c2,wallet,XX,846,0,75,79200659.84197848,1056008.8,51,False,False,True,1
WALLET_0x0000000005c3,wallet,XX,166,0,54,301767.3961687141,5588.29,39,False,False,True,1
WALLET_0x0000000005c4,wallet,XX,253,0,29,14237135.978083843,490935.72,53,False,False,True,0
WALLET_0x0000000005c5,wallet,XX,609,0,85,2188383.52710986,25745.69,158,False,False,True,0
WALLET_0x0000000005c6,wallet,XX,1097,0,21,307161.3444474646,14626.73,18,False,False,True,0
WALLET_0x0000000005c7,wallet,XX,798,0,127,2500604.478426991,19689.8,149,False,False,True,0
WALLET_0x0000000005c8,wallet,XX,610,0,19,3309249.9948404497,174171.05,54,False,False,True,0
WALLET_0x0000000005c9,wallet,XX,1420,0,51,3514138.8342848984,68904.68,50,False,False,True,0
WALLET_0x0000000005ca,wallet,XX,1514,0,50,42505497.49951967,850109.95,81,False,False,True,0
WALLET_0x0000000005cb,wallet,XX,1623,0,98,34856549.505222335,355679.08,72,False,False,True,0
WALLET_0x0000000005cc,wallet,XX,1558,0,41,74419729.74119516,1815115.36,31,False,False,True,0
WALLET_0x0000000005cd,wallet,XX,1196,0,32,34050810.531959265,1064087.83,82,False,False,True,0
WALLET_0x0000000005ce,wallet,XX,782,0,8,468654.8208466675,58581.85,180,False,False,True,0
WALLET_0x0000000005cf,wallet,XX,221,0,36,7532959.534830626,209248.88,137,False,False,True,0
WALLET_0x0000000005d0,wallet,XX,981,0,97,167491.68731000938,1726.72,106,False,False,True,0
WALLET_0x0000000005d1,wallet,XX,1380,0,40,106987.1898598219,2674.68,195,False,False,True,0
WALLET_0x0000000005d2,wallet,XX,576,0,55,890039.9344187618,16182.54,40,False,False,True,0
WALLET_0x0000000005d3,wallet,XX,1665,0,82,3707971.6913420456,45219.17,57,False,False,True,0
WALLET_0x0000000005d4,wallet,XX,1555,0,153,1689136.3646146462,11040.11,62,False,False,True,0
WALLET_0x0000000005d5,wallet,XX,9,0,6,2799629.436904643,466604.91,197,False,False,True,0
WALLET_0x0000000005d6,wallet,XX,1488,0,124,145375.16376652848,1172.38,183,False,False,True,1
WALLET_0x0000000005d7,wallet,XX,530,0,70,60646684.29420032,866381.2,2,False,False,True,0
WALLET_0x0000000005d8,wallet,XX,1587,0,77,3278090.708104504,42572.61,140,False,False,True,0
WALLET_0x0000000005d9,wallet,XX,879,0,45,204278.97345612323,4539.53,132,False,False,True,0
WALLET_0x0000000005da,wallet,XX,1024,0,92,6291329.837610264,68384.02,167,False,False,True,1
WALLET_0x0000000005db,wallet,XX,329,0,40,30503917.18068352,762597.93,119,False,False,True,1
WALLET_0x0000000005dc,wallet,XX,1242,0,51,12759556.496147132,250187.38,108,False,False,True,0
WALLET_0x0000000005dd,wallet,XX,1032,0,136,5340742.49435608,39270.17,8,False,False,True,0
WALLET_0x0000000005de,wallet,XX,995,0,145,3114427.4950083178,21478.81,50,False,False,True,0
WALLET_0x0000000005df,wallet,XX,1587,0,44,324070.6967293766,7365.24,135,False,False,True,0
WALLET_0x0000000005e0,wallet,XX,389,0,49,505952.8770672917,10325.57,12,False,False,True,0
WALLET_0x0000000005e1,wallet,XX,1247,0,35,96621.96482577584,2760.63,149,False,False,True,1
WALLET_0x0000000005e2,wallet,XX,1024,0,57,1398583.520009505,24536.55,13,False,False,True,0
WALLET_0x0000000005e3,wallet,XX,204,0,89,22373238.7481106,251384.71,135,False,False,True,0
WALLET_0x0000000005e4,wallet,XX,214,0,56,809020.1050929924,14446.79,1,False,False,True,0
WALLET_0x0000000005e5,wallet,XX,1795,0,78,18645239.828559663,239041.54,168,False,False,True,0
WALLET_0x0000000005e6,wallet,XX,386,0,139,2571151.1618087487,18497.49,104,False,False,True,0
WALLET_0x0000000005e7,wallet,XX,1405,0,77,10780087.358660197,140001.13,45,False,False,True,0
WALLET_0x0000000005e8,wallet,XX,1801,0,30,562414.3934087735,18747.15,109,False,False,True,0
WALLET_0x0000000005e9,wallet,XX,24,0,53,51549160.4385525,972625.67,4,False,False,True,0
WALLET_0x0000000005ea,wallet,XX,818,0,36,20697188.68533574,574921.91,130,False,False,True,0
WALLET_0x0000000005eb,wallet,XX,1793,0,92,3038885.6543326,33031.37,41,False,False,True,0
WALLET_0x0000000005ec,wallet,XX,1489,0,35,2282852.92941847,65224.37,42,False,False,True,1
WALLET_0x0000000005ed,wallet,XX,546,0,73,22803779.01323985,312380.53,97,False,False,True,0
WALLET_0x0000000005ee,wallet,XX,865,0,27,748138.8723606581,27708.85,140,False,False,True,0
WALLET_0x0000000005ef,wallet,XX,1223,0,15,25741048.90234363,1716069.93,35,False,False,True,0
WALLET_0x0000000005f0,wallet,XX,1364,0,68,247403.41056449403,3638.29,157,False,False,True,0
WALLET_0x0000000005f1,wallet,XX,1239,0,49,4523912.661358642,92324.75,114,False,False,True,0
WALLET_0x0000000005f2,wallet,XX,1142,0,206,5805613.708984549,28182.59,16,False,False,True,1
WALLET_0x0000000005f3,wallet,XX,1485,0,48,26581047.70259903,553771.83,2,False,False,True,0
WALLET_0x0000000005f4,wallet,XX,709,0,28,6015017.487903061,214822.05,186,False,False,True,0
WALLET_0x0000000005f5,wallet,XX,934,0,95,4139125.751175741,43569.74,142,False,False,True,0
WALLET_0x0000000005f6,wallet,XX,1635,0,137,35682458.921683915,260455.9,70,False,False,True,0
WALLET_0x0000000005f7,wallet,XX,395,0,41,173764.32457324478,4238.15,66,False,False,True,0
WALLET_0x0000000005f8,wallet,XX,1105,0,9,50169397.58922618,5574377.51,97,False,False,True,0
WALLET_0x0000000005f9,wallet,XX,1508,0,24,896834.2074141758,37368.09,163,False,False,True,0
WALLET_0x0000000005fa,wallet,XX,205,0,81,473522.8299769444,5845.96,56,False,True,True,1
WALLET_0x0000000005fb,wallet,XX,1409,0,79,5500211.772524965,69622.93,8,False,False,True,0
WALLET_0x0000000005fc,wallet,XX,1490,0,36,778476.3221736371,21624.34,107,False,False,True,0
WALLET_0x0000000005fd,wallet,XX,1311,0,84,96818.6386434364,1152.6,156,False,False,True,0
WALLET_0x0000000005fe,wallet,XX,1401,0,17,905293.6888445218,53252.57,78,False,False,True,0
WALLET_0x0000000005ff,wallet,XX,1022,0,54,6491269.529458384,120208.69,186,False,False,True,1
WALLET_0x000000000600,wallet,XX,434,0,113,1039985.2918094402,9203.41,114,False,False,True,0
WALLET_0x000000000601,wallet,XX,1316,0,50,9141123.117600184,182822.46,199,False,False,True,0
WALLET_0x000000000602,wallet,XX,494,0,29,36024530.640320666,1242225.19,113,False,False,True,0
WALLET_0x000000000603,wallet,XX,1796,0,57,279649.838732054,4906.14,135,False,False,True,0
WALLET_0x000000000604,wallet,XX,165,0,61,2670045.4608225315,43771.24,86,False,False,True,1
WALLET_0x000000000605,wallet,XX,1107,0,61,1049380.123769828,17202.95,163,False,False,True,0
WALLET_0x000000000606,wallet,XX,901,0,155,165640145.62688273,1068646.1,52,False,False,True,0
WALLET_0x000000000607,wallet,XX,343,0,20,9392227.15343466,469611.36,31,False,False,True,0
WALLET_0x000000000608,wallet,XX,795,0,31,15759815.039572531,508381.13,36,False,False,True,0
WALLET_0x000000000609,wallet,XX,565,0,16,6944008.06914412,434000.5,185,False,False,True,0
WALLET_0x00000000060a,wallet,XX,228,0,80,9554380.459321044,119429.76,128,False,False,True,0
WALLET_0x00000000060b,wallet,XX,463,0,32,5660177.529122612,176880.55,185,False,False,True,0
WALLET_0x00000000060c,wallet,XX,1770,0,15,5553166.090385678,370211.07,158,False,False,True,0
WALLET_0x00000000060d,wallet,XX,66,0,53,111140333.80770312,2096987.43,136,False,False,True,0
WALLET_0x00000000060e,wallet,XX,903,0,113,18933382.90554326,167552.06,134,False,False,True,1
WALLET_0x00000000060f,wallet,XX,519,0,81,162886.31897675162,2010.94,4,False,False,True,0
WALLET_0x000000000610,wallet,XX,920,0,57,48651239.622374825,853530.52,76,False,False,True,0
WALLET_0x000000000611,wallet,XX,240,0,76,4426926.625627917,58249.03,154,False,False,True,0
WALLET_0x000000000612,wallet,XX,1357,0,38,48008.196092363294,1263.37,82,False,False,True,0
WALLET_0x000000000613,wallet,XX,257,0,93,3371424.595968576,36251.88,81,False,False,True,0
WALLET_0x000000000614,wallet,XX,616,0,53,6660487.368561816,125669.57,39,False,False,True,0
WALLET_0x000000000615,wallet,XX,865,0,17,993529.6518595876,58442.92,103,False,False,True,0
WALLET_0x000000000616,wallet,XX,1173,0,19,3063129.6116420384,161217.35,156,False,False,True,0
WALLET_0x000000000617,wallet,XX,278,0,16,376684.9830269302,23542.81,184,False,False,True,0
WALLET_0x000000000618,wallet,XX,90,0,22,4282667.863358884,194666.72,111,False,False,True,0
WALLET_0x000000000619,wallet,XX,1585,0,42,10939185.02664112,260456.79,67,False,True,True,1
WALLET_0x00000000061a,wallet,XX,898,0,32,10152903.422552813,317278.23,184,False,False,True,0
WALLET_0x00000000061b,wallet,XX,834,0,17,11344935.007009173,667349.12,172,False,False,True,0
WALLET_0x00000000061c,wallet,XX,485,0,54,47757335.23291217,884395.1,158,False,False,True,0
WALLET_0x00000000061d,wallet,XX,1099,0,75,6067762.865096031,80903.5,171,False,False,True,0
WALLET_0x00000000061e,wallet,XX,283,0,40,98324999.85727447,2458125.0,40,False,False,True,0
WALLET_0x00000000061f,wallet,XX,867,0,49,233909.17584120567,4773.66,167,False,False,True,0
WALLET_0x000000000620,wallet,XX,1154,0,111,173576.44994410797,1563.75,106,False,False,True,0
WALLET_0x000000000621,wallet,XX,124,0,87,74319317.88701384,854245.03,59,False,False,True,0
WALLET_0x000000000622,wallet,XX,551,0,74,719295.3646791257,9720.21,165,False,False,True,0
WALLET_0x000000000623,wallet,XX,640,0,23,13883224.16075409,603618.44,52,False,False,True,0
WALLET_0x000000000624,wallet,XX,1446,0,24,9781261.08163884,407552.55,79,False,False,True,0
WALLET_0x000000000625,wallet,XX,841,0,4,2373307.649011801,593326.91,38,False,False,True,0
WALLET_0x000000000626,wallet,XX,9,0,54,12360577.409298137,228899.58,166,False,False,True,0
WALLET_0x000000000627,wallet,XX,159,0,59,7718901.403497595,130828.84,39,False,False,True,1
WALLET_0x000000000628,wallet,XX,585,0,102,1074633.328630505,10535.62,100,False,False,True,0
WALLET_0x000000000629,wallet,XX,1638,0,34,143105.77871752146,4208.99,112,False,True,True,1
WALLET_0x00000000062a,wallet,XX,75,0,63,1533626.8997745628,24343.28,146,False,False,True,0
WALLET_0x00000000062b,wallet,XX,97,0,46,7734171.836722703,168134.17,153,False,True,True,1
WALLET_0x00000000062c,wallet,XX,1710,0,42,1036729.971269778,24684.05,171,False,False,True,0
WALLET_0x00000000062d,wallet,XX,696,0,48,70606668.14406912,1470972.25,80,False,False,True,0
WALLET_0x00000000062e,wallet,XX,112,0,73,245772.71011670187,3366.75,25,False,False,True,0
WALLET_0x00000000062f,wallet,XX,551,0,37,923567.1521303008,24961.27,103,False,False,True,0
WALLET_0x000000000630,wallet,XX,1006,0,83,380426.61630941246,4583.45,187,False,False,True,0
WALLET_0x000000000631,wallet,XX,1415,0,28,1557834.285968389,55636.94,41,False,False,True,0
WALLET_0x000000000632,wallet,XX,1325,0,116,325277.2094672464,2804.11,81,False,False,True,1
WALLET_0x000000000633,wallet,XX,697,0,13,11009863.178036015,846912.55,171,False,False,True,0
WALLET_0x000000000634,wallet,XX,938,0,70,1997413.8779879927,28534.48,176,False,False,True,0
WALLET_0x000000000635,wallet,XX,1023,0,76,3216913.099259905,42327.8,199,False,False,True,0
WALLET_0x000000000636,wallet,XX,844,0,33,1864994.155978087,56514.97,102,False,False,True,0
WALLET_0x000000000637,wallet,XX,819,0,14,71131751.6077052,5080839.4,146,False,False,True,0
WALLET_0x000000000638,wallet,XX,917,0,38,60378931.7567779,1588919.26,16,False,False,True,1
WALLET_0x000000000639,wallet,XX,828,0,87,6806397.575030495,78234.45,193,False,False,True,0
WALLET_0x00000000063a,wallet,XX,1667,0,63,5363766.360820775,85139.15,127,False,False,True,0
WALLET_0x00000000063b,wallet,XX,518,0,91,4649131.456001459,51089.36,1,False,False,True,0
WALLET_0x00000000063c,wallet,XX,46,0,33,11727869.302086528,355389.98,105,False,False,True,0
WALLET_0x00000000063d,wallet,XX,939,0,71,518563.6779960078,7303.71,108,False,False,True,0
WALLET_0x00000000063e,wallet,XX,636,0,65,64295919.52459023,989167.99,148,False,False,True,0
WALLET_0x00000000063f,wallet,XX,848,0,28,66202294.167277575,2364367.65,87,False,False,True,0
WALLET_0x000000000640,wallet,XX,1405,0,54,3441090.8903930765,63723.91,92,False,False,True,0
WALLET_0x000000000641,wallet,XX,395,0,134,4428590.402166032,33049.18,73,False,False,True,0
WALLET_0x000000000642,wallet,XX,1741,0,153,1602550.4644405844,10474.19,68,False,False,True,0
WALLET_0x000000000643,wallet,XX,31,0,30,41206.08660087282,1373.54,41,False,False,True,0
WALLET_0x000000000644,wallet,XX,1797,0,51,2317641.558518851,45443.95,91,False,False,True,0
WALLET_0x000000000645,wallet,XX,1126,0,25,568880.7344483513,22755.23,138,False,False,True,0
WALLET_0x000000000646,wallet,XX,1228,0,94,257109.23124171223,2735.2,164,False,False,True,0
